team,position,full_name,height,weight,gsis_id,years_exp,week,draft_number,avg_time_to_throw,avg_intended_air_yards,aggressiveness,avg_air_yards_to_sticks,completion_percentage_above_expectation,max_air_distance,efficiency,percent_attempts_gte_eight_defenders,rush_yards,rush_yards_over_expected_per_att,avg_cushion,avg_separation,percent_share_of_intended_air_yards,catch_percentage,avg_yac_above_expectation,pass_attempt,rec_attempt,rush_attempt,pass_air_yards,rec_air_yards,pass_completions,receptions,pass_yards_gained,rec_yards_gained,rush_yards_gained,pass_touchdown,rec_touchdown,rush_touchdown,pass_interception,rec_fumble_lost,rush_fumble_lost,pass_yards_gained_diff,rec_yards_gained_diff,rush_yards_gained_diff,pass_touchdown_diff,rec_touchdown_diff,rush_touchdown_diff,pass_attempt_team,rec_attempt_team,rush_attempt_team,opponent,offense_snaps,offense_pct,team_home,team_away,total,spread_line,roof,surface,temp,wind,targets,air_yards,snap_share,target_share,air_yards_share,total_touchdowns,fantasy_points,rush_attempts,rush_ypa,rush_share,delta_targets,targets_3wk_avg,targets_7wk_avg,targets_trend_3v7,air_yards_3wk_avg,air_yards_7wk_avg,air_yards_trend_3v7,snap_share_3wk_avg,snap_share_7wk_avg,snap_share_trend_3v7,fantasy_ppr_3wk_avg,fantasy_ppr_7wk_avg,fantasy_ppr_trend_3v7,tds_3wk_avg,tds_7wk_avg,tds_trend_3v7,gadget_usage_3wk_avg,yards_per_target,rec_td_rate,catch_rate,fp_per_target,racr,team_implied_points,is_favored,abs_spread,def_te_ftps,def_te_targets,def_te_yards_per_target,years_exp_filled,is_rookie,is_second_year,draft_number_filled,is_undrafted
TB,TE,Payne Durham,77.0,255.0,00-0039050,2,12,171.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,LA,11.0,0.16,LA,TB,41.0,7.0,dome,matrixturf,,,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.14285714285714285,0.19047619047619047,-0.6666666666666666,-0.2857142857142857,-0.38095238095238093,0.24666666666666667,0.34142857142857147,-0.0947619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1,7.0,8.86,7.79,7.463414634146342,2,0,0,171.0,0
TB,TE,Payne Durham,77.0,255.0,00-0039050,2,8,171.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,NO,32.0,0.55,NO,TB,26.0,-4.5,dome,sportturf,,,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,-0.14285714285714285,0.0,0.7142857142857143,-0.7142857142857143,0.45,0.34142857142857147,0.10857142857142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,0,4.5,8.86,7.79,7.463414634146342,2,0,0,171.0,0
TB,TE,Payne Durham,77.0,255.0,00-0039050,2,7,171.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,DET,24.0,0.35,DET,TB,33.0,6.0,dome,fieldturf,,,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,-0.14285714285714285,0.0,0.7142857142857143,-0.7142857142857143,0.3666666666666667,0.3,0.06666666666666671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,1,6.0,8.86,7.79,7.463414634146342,2,0,0,171.0,0
TB,TE,Payne Durham,77.0,255.0,00-0039050,2,4,171.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,PHI,15.0,0.21,TB,PHI,56.0,-3.5,outdoors,grass,88.0,6.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.08333333333333331,1.6666666666666667,1.25,0.41666666666666674,0.24666666666666667,0.25,-0.003333333333333327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.75,1,3.5,4.38,6.54,5.033639143730887,2,0,0,171.0,0
TB,TE,Payne Durham,77.0,255.0,00-0039050,2,5,171.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,SEA,18.0,0.3,SEA,TB,73.0,3.5,outdoors,fieldturf,61.0,8.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.2,0.0,1.0,-1.0,0.27666666666666667,0.26,0.016666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.25,1,3.5,8.86,7.79,7.463414634146342,2,0,0,171.0,0
TB,TE,Payne Durham,77.0,255.0,00-0039050,2,3,171.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,NYJ,23.0,0.32,TB,NYJ,56.0,6.5,outdoors,grass,88.0,5.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.3333333333333333,0.3333333333333333,0.0,1.6666666666666667,1.6666666666666667,0.0,0.26333333333333336,0.26333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.75,0,6.5,7.23,7.08,6.584745762711864,2,0,0,171.0,0
TB,TE,Payne Durham,77.0,255.0,00-0039050,2,10,171.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.66,0.0,0.0,0.0,0.0,43.0,43.0,21.0,NE,19.0,0.28,TB,NE,51.0,2.5,outdoors,grass,82.0,11.0,1.0,-2.0,0.28,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.14285714285714285,0.19047619047619047,-0.6666666666666666,-0.2857142857142857,-0.38095238095238093,0.39333333333333337,0.3514285714285714,0.041904761904761945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,24.25,0,2.5,8.15,8.38,7.242243436754175,2,0,0,171.0,0
TB,TE,Payne Durham,77.0,255.0,00-0039050,2,13,171.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05,0.0,0.0,0.0,0.0,28.0,28.0,27.0,ARI,26.0,0.43,TB,ARI,37.0,4.5,outdoors,grass,80.0,8.0,1.0,0.0,0.43,0.03571428571428571,0.0,0.0,2.1,0.0,0.0,0.0,1.0,0.3333333333333333,0.2857142857142857,0.047619047619047616,0.0,-0.2857142857142857,0.2857142857142857,0.2966666666666667,0.36,-0.0633333333333333,0.7000000000000001,0.3,0.4000000000000001,0.0,0.0,0.0,0.0,11.0,0.0,1.0,2.1,inf,16.25,0,4.5,8.62,7.77,7.870012870012871,2,0,0,171.0,0
TB,TE,Payne Durham,77.0,255.0,00-0039050,2,11,171.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,BUF,21.0,0.3,BUF,TB,76.0,6.0,outdoors,a_turf,38.0,20.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.3333333333333333,0.14285714285714285,0.19047619047619047,-0.6666666666666666,-0.2857142857142857,-0.38095238095238093,0.3766666666666667,0.3485714285714286,0.028095238095238118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1,6.0,8.86,7.79,7.463414634146342,2,0,0,171.0,0
TB,TE,Payne Durham,77.0,255.0,00-0039050,2,14,171.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,NO,23.0,0.31,TB,NO,44.0,7.5,outdoors,grass,73.0,6.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.3333333333333333,0.2857142857142857,0.047619047619047616,0.0,-0.2857142857142857,0.2857142857142857,0.30000000000000004,0.33999999999999997,-0.039999999999999925,0.7000000000000001,0.3,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25,0,7.5,7.31,6.92,7.559248554913295,2,0,0,171.0,0
TB,TE,Payne Durham,77.0,255.0,00-0039050,2,2,171.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.88,0.0,0.0,0.0,0.0,38.0,38.0,30.0,HOU,17.0,0.21,HOU,TB,39.0,2.5,closed,astroturf,,,1.0,5.0,0.21,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,2.5,2.5,0.0,0.235,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,1,2.5,8.86,7.79,7.463414634146342,2,0,0,171.0,0
TB,TE,Payne Durham,77.0,255.0,00-0039050,2,15,171.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,ATL,45.0,0.65,TB,ATL,57.0,6.0,outdoors,grass,56.0,5.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2857142857142857,0.047619047619047616,0.0,-0.2857142857142857,0.2857142857142857,0.4633333333333334,0.38285714285714295,0.08047619047619042,0.7000000000000001,0.3,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0,6.0,4.00,4.93,7.21501014198783,2,0,0,171.0,0
TB,TE,Payne Durham,77.0,255.0,00-0039050,2,1,171.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,ATL,15.0,0.26,ATL,TB,43.0,-1.5,closed,fieldturf,,,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,0,1.5,8.86,7.79,7.463414634146342,2,0,0,171.0,0
TB,TE,Payne Durham,77.0,255.0,00-0039050,2,6,171.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,SF,24.0,0.45,TB,SF,49.0,3.5,outdoors,grass,82.0,10.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,-0.16666666666666666,0.0,0.8333333333333334,-0.8333333333333334,0.32,0.2916666666666667,0.02833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75,0,3.5,8.38,7.92,6.643939393939394,2,0,0,171.0,0
DET,TE,Sam LaPorta,75.0,249.0,00-0039065,2,1,34.0,,5.14,,,,,,,,,7.4475,3.660456284063784,27.321048901488304,66.66666666666666,2.0900460463528843,0.0,9.0,0.0,0.0,45.0,0.0,6.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.439999999999998,0.0,0.0,-0.15,0.0,39.0,39.0,22.0,GB,61.0,0.91,GB,DET,40.0,1.5,outdoors,grass,60.0,5.0,9.0,45.0,0.91,0.23076923076923078,27.321048901488304,0.0,13.9,0.0,0.0,0.0,0.0,9.0,9.0,0.0,45.0,45.0,0.0,0.91,0.91,0.0,13.9,13.9,0.0,0.0,0.0,0.0,0.0,8.777777777777779,0.0,0.6666666666666666,1.5444444444444445,1.7555555555555555,20.75,1,1.5,7.31,6.92,7.348265895953758,2,0,0,34.0,0
DET,TE,Sam LaPorta,75.0,249.0,00-0039065,2,2,34.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,4.0,0.0,0.0,18.0,0.0,3.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9200000000000017,0.0,0.0,-0.03,0.0,28.0,28.0,30.0,CHI,50.0,0.85,DET,CHI,73.0,6.0,dome,fieldturf,,,4.0,18.0,0.85,0.14285714285714285,0.0,0.0,5.6,0.0,0.0,0.0,-5.0,6.5,6.5,0.0,31.5,31.5,0.0,0.88,0.88,0.0,9.75,9.75,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.75,1.4,1.4444444444444444,33.5,0,6.0,7.31,7.38,7.588075880758808,2,0,0,34.0,0
DET,TE,Sam LaPorta,75.0,249.0,00-0039065,2,7,34.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,10.0,0.0,3.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.690000000000001,0.0,0.0,-0.01,0.0,29.0,29.0,32.0,TB,66.0,0.97,DET,TB,33.0,6.0,dome,fieldturf,,,3.0,10.0,0.97,0.10344827586206896,0.0,0.0,4.5,0.0,0.0,0.0,-3.0,5.0,5.142857142857143,-0.14285714285714324,24.333333333333332,29.0,-4.666666666666668,0.9566666666666667,0.9142857142857144,0.0423809523809523,13.733333333333334,10.700000000000001,3.033333333333333,0.6666666666666666,0.2857142857142857,0.38095238095238093,0.0,5.0,0.0,1.0,1.5,1.5,13.5,0,6.0,8.86,7.79,7.463414634146342,2,0,0,34.0,0
DET,TE,Sam LaPorta,75.0,249.0,00-0039065,2,6,34.0,,7.218333333333335,,,,,,,,,10.360000000000001,3.3272017921517496,40.63995495918174,83.33333333333334,1.9922905694885031,0.0,6.0,0.0,0.0,37.0,0.0,5.0,0.0,55.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.04,0.0,0.0,0.53,0.0,29.0,29.0,23.0,KC,52.0,0.96,KC,DET,47.0,2.5,outdoors,grass,85.0,13.0,6.0,37.0,0.96,0.20689655172413793,40.63995495918174,1.0,16.5,0.0,0.0,0.0,0.0,5.333333333333333,5.5,-0.16666666666666696,35.0,32.166666666666664,2.8333333333333357,0.9433333333333334,0.9049999999999999,0.03833333333333344,14.533333333333337,11.733333333333334,2.8000000000000025,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,9.166666666666666,0.2,0.8333333333333334,2.75,1.4864864864864864,24.75,1,2.5,7.31,6.92,7.348265895953758,2,0,0,34.0,0
DET,TE,Sam LaPorta,75.0,249.0,00-0039065,2,10,34.0,,3.9620000000000006,,,,,,,,,5.442,3.200872060754184,10.464317785642598,100.0,0.5948185698646631,0.0,5.0,0.0,0.0,19.0,0.0,5.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.340000000000003,0.0,0.0,-0.08,0.0,35.0,35.0,33.0,WAS,53.0,0.76,WAS,DET,66.0,-8.5,outdoors,grass,64.0,9.0,5.0,19.0,0.76,0.14285714285714285,10.464317785642598,0.0,10.3,0.0,0.0,0.0,-3.0,5.333333333333333,5.142857142857143,0.1904761904761898,28.0,30.571428571428573,-2.571428571428573,0.91,0.9142857142857144,-0.004285714285714337,12.16666666666667,12.48571428571429,-0.3190476190476197,0.3333333333333333,0.42857142857142855,-0.09523809523809523,0.0,10.6,0.0,1.0,2.06,2.789473684210526,28.75,0,8.5,7.31,6.92,7.348265895953758,2,0,0,34.0,0
DET,TE,Sam LaPorta,75.0,249.0,00-0039065,2,4,34.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,4.0,0.0,0.0,42.0,0.0,3.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1300000000000026,0.0,0.0,-0.02,0.0,27.0,27.0,29.0,CLE,56.0,0.93,DET,CLE,44.0,10.0,dome,fieldturf,,,4.0,42.0,0.93,0.14814814814814814,0.0,0.0,6.9,0.0,0.0,0.0,0.0,4.0,5.25,-1.25,28.333333333333332,32.5,-4.166666666666668,0.8733333333333334,0.8825000000000001,-0.009166666666666656,6.6000000000000005,8.425,-1.8250000000000002,0.0,0.0,0.0,0.0,9.75,0.0,0.75,1.725,0.9285714285714286,17.0,0,10.0,6.77,6.77,7.146233382570164,2,0,0,34.0,0
DET,TE,Sam LaPorta,75.0,249.0,00-0039065,2,3,34.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,4.0,0.0,0.0,25.0,0.0,4.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4200000000000017,0.0,0.0,-0.2,0.0,28.0,28.0,38.0,BAL,57.0,0.84,BAL,DET,68.0,4.5,outdoors,grass,74.0,7.0,4.0,25.0,0.84,0.14285714285714285,0.0,0.0,7.300000000000001,0.0,0.0,0.0,0.0,5.666666666666667,5.666666666666667,0.0,29.333333333333332,29.333333333333332,0.0,0.8666666666666667,0.8666666666666667,0.0,8.933333333333334,8.933333333333334,0.0,0.0,0.0,0.0,0.0,8.25,0.0,1.0,1.8250000000000002,1.32,36.25,1,4.5,7.31,6.92,7.348265895953758,2,0,0,34.0,0
DET,TE,Sam LaPorta,75.0,249.0,00-0039065,2,9,34.0,,6.5075,,,,,,,,,5.541428571428571,3.383448442712119,20.993628518428906,75.0,0.8576715387153229,0.0,8.0,0.0,0.0,55.0,0.0,6.0,0.0,97.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.790000000000006,0.0,0.0,0.88,0.0,37.0,37.0,20.0,MIN,64.0,1.0,DET,MIN,51.0,9.5,dome,fieldturf,,,8.0,55.0,1.0,0.21621621621621623,20.993628518428906,1.0,21.700000000000003,0.0,0.0,0.0,5.0,5.666666666666667,5.0,0.666666666666667,34.0,30.428571428571427,3.571428571428573,0.9766666666666666,0.9271428571428572,0.049523809523809414,14.233333333333334,11.814285714285717,2.4190476190476176,0.6666666666666666,0.42857142857142855,0.23809523809523808,0.0,12.125,0.16666666666666666,0.75,2.7125000000000004,1.7636363636363637,20.75,0,9.5,7.62,7.38,6.952574525745258,2,0,0,34.0,0
DET,TE,Sam LaPorta,75.0,249.0,00-0039065,2,5,34.0,,4.406666666666668,,,,,,,,,7.46,4.643931840137465,23.207232511191087,83.33333333333334,3.636128851385511,0.0,6.0,0.0,0.0,26.0,0.0,5.0,0.0,92.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.65,0.0,0.0,0.74,0.0,24.0,24.0,33.0,CIN,58.0,0.94,CIN,DET,61.0,-10.5,outdoors,fieldturf,84.0,7.0,6.0,26.0,0.94,0.25,23.207232511191087,1.0,20.200000000000003,0.0,0.0,0.0,2.0,4.666666666666667,5.4,-0.7333333333333334,31.0,31.2,-0.1999999999999993,0.9033333333333333,0.8939999999999999,0.009333333333333416,11.466666666666669,10.780000000000001,0.6866666666666674,0.3333333333333333,0.2,0.1333333333333333,0.0,15.333333333333334,0.2,0.8333333333333334,3.366666666666667,3.5384615384615383,25.25,0,10.5,7.31,6.92,7.348265895953758,2,0,0,34.0,0
LV,TE,Michael Mayer,76.0,265.0,00-0039066,2,10,35.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,4.0,0.0,0.0,9.0,0.0,3.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.879999999999999,0.0,0.0,-0.32,0.0,27.0,27.0,25.0,DEN,37.0,0.62,DEN,LV,17.0,9.5,outdoors,grass,60.0,10.0,4.0,9.0,0.62,0.14814814814814814,0.0,0.0,5.2,0.0,0.0,0.0,-3.0,4.333333333333333,3.857142857142857,0.47619047619047583,23.333333333333332,15.857142857142858,7.4761904761904745,0.7966666666666665,0.6228571428571429,0.17380952380952364,4.266666666666667,5.642857142857143,-1.3761904761904766,0.0,0.14285714285714285,-0.14285714285714285,0.0,5.5,0.0,0.75,1.3,2.4444444444444446,13.25,1,9.5,4.38,5.15,7.27378640776699,2,0,0,35.0,0
LV,TE,Michael Mayer,76.0,265.0,00-0039066,2,9,35.0,,6.948571428571428,,,,,,,,,5.919999999999999,2.7169928729310233,29.36134250875287,42.857142857142854,0.9981748089707363,0.0,7.0,0.0,0.0,51.0,0.0,3.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.03,0.0,0.0,-0.28,0.0,39.0,39.0,19.0,JAX,53.0,0.83,LV,JAX,59.0,-2.5,dome,grass,,,7.0,51.0,0.83,0.1794871794871795,29.36134250875287,0.0,5.6,0.0,0.0,0.0,5.0,5.333333333333333,3.8333333333333335,1.4999999999999996,26.666666666666668,17.0,9.666666666666668,0.8966666666666666,0.6233333333333334,0.2733333333333332,7.866666666666667,5.716666666666668,2.1499999999999995,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,3.7142857142857144,0.0,0.42857142857142855,0.7999999999999999,0.5098039215686274,30.75,1,2.5,9.08,9.31,6.990332975295381,2,0,0,35.0,0
LV,TE,Michael Mayer,76.0,265.0,00-0039066,2,7,35.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3800000000000008,0.0,0.0,0.0,0.0,18.0,18.0,11.0,KC,33.0,0.94,KC,LV,31.0,13.5,outdoors,grass,57.0,9.0,2.0,10.0,0.94,0.1111111111111111,0.0,0.0,2.0,0.0,0.0,0.0,-5.0,3.3333333333333335,3.2,0.1333333333333333,10.0,10.2,-0.1999999999999993,0.6466666666666666,0.5820000000000001,0.06466666666666654,6.0,5.74,0.2599999999999998,0.3333333333333333,0.2,0.1333333333333333,0.0,5.0,0.0,0.5,1.0,1.0,22.25,1,13.5,4.38,5.15,7.27378640776699,2,0,0,35.0,0
LV,TE,Michael Mayer,76.0,265.0,00-0039066,2,3,35.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.35,0.0,0.0,0.0,0.0,29.0,29.0,28.0,WAS,5.0,0.08,WAS,LV,65.0,2.5,outdoors,grass,72.0,6.0,1.0,1.0,0.08,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.3333333333333335,2.3333333333333335,0.0,7.333333333333333,7.333333333333333,0.0,0.35000000000000003,0.35000000000000003,0.0,3.566666666666667,3.566666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,1,2.5,4.38,5.15,7.27378640776699,2,0,0,35.0,0
LV,TE,Michael Mayer,76.0,265.0,00-0039066,2,6,35.0,,2.052857142857142,,,,,,,,,4.756,3.4678088128103197,22.92597319719208,71.42857142857143,0.7923184855346133,0.0,7.0,0.0,0.0,19.0,0.0,5.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.899999999999999,0.0,0.0,0.6,0.0,23.0,23.0,32.0,TEN,56.0,0.92,LV,TEN,30.0,3.5,dome,grass,,,7.0,19.0,0.92,0.30434782608695654,22.92597319719208,1.0,16.0,0.0,0.0,0.0,6.0,3.3333333333333335,3.5,-0.16666666666666652,9.0,10.25,-1.25,0.4466666666666667,0.49250000000000005,-0.04583333333333334,6.3,6.675000000000001,-0.3750000000000009,0.3333333333333333,0.25,0.08333333333333331,0.0,7.142857142857143,0.2,0.7142857142857143,2.2857142857142856,2.6315789473684212,13.25,0,3.5,7.77,7.15,7.2615384615384615,2,0,0,35.0,0
LV,TE,Michael Mayer,76.0,265.0,00-0039066,2,2,35.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,7.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,43.0,43.0,19.0,LAC,24.0,0.34,LV,LAC,29.0,-3.5,dome,grass,,,2.0,7.0,0.34,0.046511627906976744,0.0,0.0,2.9,0.0,0.0,0.0,-2.0,3.0,3.0,0.0,10.5,10.5,0.0,0.485,0.485,0.0,5.3500000000000005,5.3500000000000005,0.0,0.0,0.0,0.0,0.0,4.5,0.0,1.0,1.45,1.2857142857142858,16.25,1,3.5,6.77,5.69,7.62390158172232,2,0,0,35.0,0
LV,TE,Michael Mayer,76.0,265.0,00-0039066,2,11,35.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,4.0,0.0,0.0,17.0,0.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.989999999999998,0.0,0.0,-0.05,0.0,42.0,42.0,12.0,DAL,46.0,0.77,LV,DAL,49.0,-3.5,dome,grass,,,4.0,17.0,0.77,0.09523809523809523,0.0,0.0,4.3,0.0,0.0,0.0,0.0,5.0,3.857142857142857,1.1428571428571428,25.666666666666668,16.285714285714285,9.380952380952383,0.7399999999999999,0.6428571428571429,0.09714285714285698,5.033333333333333,5.142857142857143,-0.10952380952381002,0.0,0.14285714285714285,-0.14285714285714285,0.0,3.25,0.0,0.75,1.075,0.7647058823529411,26.25,1,3.5,7.00,7.62,6.996062992125984,2,0,0,35.0,0
LV,TE,Michael Mayer,76.0,265.0,00-0039066,2,15,35.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,,,0.0,PHI,LV,,11.5,outdoors,grass,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.6666666666666667,3.5714285714285716,-1.9047619047619049,7.0,15.714285714285714,-8.714285714285714,0.31,0.6057142857142858,-0.29571428571428576,2.2333333333333334,5.071428571428571,-2.838095238095238,0.0,0.14285714285714285,-0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,,1,11.5,4.38,5.15,7.27378640776699,2,0,0,35.0,0
